enc	genome
5,227a8	(3,0,{1,2,3},{},[(1,2,{0,1,3},{},[S_1,S_14,S_2⊕1,S_6]),(1,2,{1,3},{},[S_12,S_15,S_18,S_21,S_2⊕1,S_4,S_5,S_6,S_8]),(1,3,{0,1},{},[S_1,S_2⊕1,S_6,S_7]),(1,4,{0,1,3},{},[S_12,S_18,S_2⊕1,S_4,S_5,S_6,S_7,S_8]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),S_1,S_2])
2,2,2,5a	(3,0,{1,2,3},{},[(1,3,{0,1,2},{},[S_7]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),S_1,S_2,S_7])
2,2,2,23a	(3,0,{1,2,3},{},[(1,3,{0,1,2},{},[S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),S_1,S_2,S_7])
2,2,2,22a	(3,0,{1,2,3},{},[(1,3,{0,1,2},{},[S_7]),(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),S_1,S_2,S_7])
2,5,5a	(3,0,{1,2,4},{},[(1,2,{0,1,3},{},[S_1,S_14,S_2⊕1,S_6]),(1,4,{0,1,3},{},[S_12,S_14,S_18,S_2⊕1,S_4,S_5,S_6,S_8,S_9]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0},{0},[S_2⊕1,S_3]),(2,4,{0,1,2,3},{},[S_1,S_12,S_1⊕1,S_7]),S_1,S_12⊕1])
2,2,2,1a	(3,0,{1,2,4},{},[(1,3,{0,1,2},{},[S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),S_1,S_2,S_7])
2,2,23,2a	(3,0,{1,3,4},{},[(1,3,{0,1,2},{},[S_7]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,4,{0,1,2,3},{},[S_1,S_12,S_14,S_1⊕1,S_7]),(2,4,{0,1,2,3},{},[S_1,S_14,S_1⊕1,S_7]),S_1,S_6])
2,2,5,2a	(3,0,{1,3,4},{},[(1,3,{0,1,2},{},[S_7]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,4,{0,1,2,3},{},[S_1,S_12,S_14,S_1⊕1,S_7]),(2,4,{0,1,2,3},{},[S_1,S_12,S_1⊕1,S_7]),S_1,S_6])
1,2,2,2a	(3,0,{1,3,4},{},[(1,3,{0,1,2},{},[S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,4,{0,1,2,3},{},[S_1,S_14,S_1⊕1,S_7]),S_1,S_6])
5,222a	(3,0,{1,3,4},{},[(1,3,{0,1},{},[S_1,S_2⊕1,S_6,S_7]),(1,4,{0,1,3},{},[S_12,S_18,S_2⊕1,S_4,S_5,S_6,S_7,S_8]),(1,4,{0,1},{},[S_18,S_21,S_2⊕1,S_7,S_8]),(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),S_1,S_2])
5a,222	(3,0,{2,4},{},[(1,1,{3},{},[S_12,S_16,S_2⊕1,S_4,S_5,S_7]),(2,1,{0},{0},[S_2⊕1,S_3]),(2,4,{2,3},{},[S_1,S_12,S_1⊕1]),S_1,S_12⊕1])
2,5,5,a	(3,0,{3,4},{},[(1,4,{1,3},{},[S_22,S_2⊕1,S_4,S_5,S_8,S_9]),(1,4,{1},{},[S_1,S_22,S_2⊕1,S_9]),(2,1,{0},{0},[S_2⊕1,S_3]),(2,3,{2},{},[S_1,S_1⊕1,S_2⊕1,S_9]),S_1])
5,a,222	(3,0,{3,4},{},[(1,4,{1,3},{},[S_22,S_2⊕1,S_4,S_5,S_8,S_9]),(1,4,{1},{},[S_22,S_2⊕1,S_9]),(2,1,{0},{0},[S_2⊕1,S_3]),(2,1,{2},{},[S_1⊕1,S_2⊕1,S_9]),S_1,S_2])
AB|Aa|4,2B	(3,0,{3},{2},[S_1,S_1⊕2,S_3,S_3⊕1])
AB|CD|2AC|BDa	(3,0,{3},{},[S_1,S_3,S_8])
AB|AC|2,2BaC	(3,1,{0,2,3},{},[S_10,S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_9])
AB|AC|BD|2CaD	(3,1,{0,3},{},[S_10,S_1⊕1,S_2⊕1,S_8])
AB|CD|ACE|BEDa	(3,1,{0,3},{},[S_1⊕1,S_21,S_3⊕1,S_8])
AB|ACD|BCE|DEa	(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5])
AB|AC|2BD|CDa	(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5])
6A|AB|Ba	(3,1,{3},{0},[S_1⊕1,S_1⊕2,S_3⊕1,S_5])
AB|Aa|47B8	(3,1,{3},{2},[S_1⊕2,S_3,S_3⊕1,S_5])
AB|AC|4BaC	(3,1,{3},{},[S_12,S_18,S_1⊕1,S_4,S_5,S_9])
AB|2AC|2,BCa	(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8])
AB|2AC|2CBa	(3,2,{0,1,3},{},[S_1,S_1⊕1,S_21,S_3⊕1,S_8])
2AB|2,7AB8a	(3,2,{1,3},{},[S_1,S_12,S_14,S_1⊕1,S_20,S_25,S_2⊕1,S_4,S_8])
2,2AB|2,ABa	(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_8])
AB|2AC|2BaC	(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_8])
2Aa|2,23A	(3,2,{1,3},{},[S_1,S_1⊕1,S_1⊕2,S_8])
2Aa|2728A	(3,2,{1,3},{},[S_1,S_1⊕1,S_1⊕2,S_8])
6A|2Aa	(3,2,{1,3},{},[S_1,S_1⊕1,S_1⊕2,S_8])
2ABa|2,2AB	(3,2,{1,3},{},[S_1,S_1⊕1,S_20,S_3⊕1,S_8])
AB|2AC|a,2BC	(3,2,{1,3},{},[S_1,S_1⊕1,S_22,S_2⊕1,S_3⊕1,S_5,S_8])
2,2AB|a,2AB	(3,2,{1,3},{},[S_1,S_1⊕1,S_22,S_2⊕1,S_3⊕1,S_8])
AB|2AC|7BC8a	(3,2,{1,3},{},[S_1,S_1⊕1,S_25,S_3⊕1,S_5,S_8])
7AB8a|2,2AB	(3,2,{1,3},{},[S_1,S_1⊕1,S_3⊕1,S_8])
Aa|5,22A	(3,2,{1},{0,1},[(1,1,{0},{0,2},[S_2⊕1,S_5]),(2,3,{0},{0,1},[S_2⊕1,S_3]),S_2,S_3⊕1])
AB|Aa|2728B	(3,2,{3},{0},[S_1,S_1⊕1,S_1⊕2,S_23,S_3⊕1,S_5])
AB|Aa|2,23B	(3,2,{3},{0},[S_1,S_1⊕1,S_1⊕2,S_3⊕1,S_5])
Aa|ABC|2,2BC	(3,2,{3},{0},[S_1,S_1⊕1,S_23,S_2⊕1,S_3⊕1,S_5])
AB|CD|Aa|3CBD	(3,2,{3},{0},[S_1,S_1⊕1,S_23,S_3⊕1,S_5])
1,2,2,2,a	(3,2,{3},{},[(2,3,{2},{},[S_1,S_1⊕1,S_2⊕1,S_9]),S_1,S_1⊕1,S_2])
2,2,2,5,a	(3,2,{3},{},[(2,3,{2},{},[S_1,S_1⊕1,S_2⊕1,S_9]),S_1,S_1⊕1,S_2])
AB|2AC|2BCa	(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8])
AB|AC|BD|7CD8a	(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8])
AB|CD|ACE|BDEa	(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8])
AB|4AC|BCa	(3,2,{3},{},[S_1,S_1⊕1,S_1⊕2,S_25,S_3⊕1,S_5,S_8])
3A|BC|ABD|CDa	(3,2,{3},{},[S_1,S_1⊕1,S_1⊕2,S_25,S_3⊕1,S_5])
AB|ACa|4,BC	(3,2,{3},{},[S_1,S_1⊕1,S_1⊕2,S_25,S_3⊕1,S_5])
24A|2Aa	(3,2,{3},{},[S_1,S_1⊕1,S_1⊕2,S_8])
2Aa|47A8	(3,2,{3},{},[S_1,S_1⊕1,S_1⊕2,S_8])
2Aa|A,24	(3,2,{3},{},[S_1,S_1⊕1,S_1⊕2,S_8])
4A|AB|2Ba	(3,2,{3},{},[S_1,S_1⊕1,S_1⊕2,S_8])
AB|2Ca|2ACB	(3,2,{3},{},[S_1,S_1⊕1,S_1⊕2,S_8])
AB|CD|ACE|a,BDE	(3,2,{3},{},[S_1,S_1⊕1,S_22,S_3⊕1,S_5,S_8])
AB|ACa|2,2BC	(3,2,{3},{},[S_1,S_1⊕1,S_25,S_2⊕1,S_3⊕1,S_5,S_8])
AB|AC|BD|2a,CD	(3,2,{3},{},[S_1,S_1⊕1,S_8])
Aa|2,2,2,3A	(3,3,{1},{0,1,2},[(2,2,{0},{0,1},[S_2⊕1]),S_2])
Aa|2,2,2,2A	(3,3,{1},{0,1,2},[(2,2,{0},{0,1},[S_2⊕1])])
2AB|2,2ABa	(3,4,{0,1,3},{},[S_1,S_10,S_12,S_14,S_1⊕1,S_20,S_21,S_2⊕1,S_4,S_8])
2AB|2,2AaB	(3,4,{0,2,3},{},[S_1,S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_9])
AB|AC|BD|2,CDa	(3,4,{0,3},{},[S_1,S_10,S_1⊕1,S_2⊕1,S_8])
AB|AC|BD|2CDa	(3,4,{0,3},{},[S_1,S_10,S_1⊕1,S_5,S_8])
2,2AB|2,a,AB	(3,4,{1,3},{},[S_1,S_1⊕1,S_2⊕1,S_8,S_9])
2AaB|2,2AB	(3,4,{1,3},{},[S_1,S_1⊕1,S_2⊕1,S_8,S_9])
AB|2AC|2,a,BC	(3,4,{1,3},{},[S_1,S_1⊕1,S_2⊕1,S_8,S_9])
3A|BC|BD|CADa	(3,4,{1,3},{},[S_1,S_1⊕1,S_5,S_8,S_9])
AB|Aa|222B	(3,4,{2},{0},[S_1,S_1⊕1,S_3⊕1,S_5])
Aa|1,2,2,A	(3,4,{2},{2},[(2,1,{0},{0},[S_2⊕1,S_3]),S_2,S_2⊕1,S_3⊕1])
AB|CD|Aa|2CBD	(3,4,{2},{2},[S_1,S_1⊕1,S_3,S_3⊕1,S_5])
AB|Aa|24B	(3,4,{3},{2},[S_1,S_1⊕1,S_1⊕2,S_3,S_3⊕1,S_5])
AB|Aa|B,24	(3,4,{3},{2},[S_1,S_1⊕2,S_3,S_3⊕1,S_5])
2AB|2,a,2AB	(3,4,{3},{},[S_1,S_1⊕1,S_22,S_2⊕1,S_4,S_8,S_9])
AB|AC|BD|a,2CD	(3,4,{3},{},[S_1,S_1⊕1,S_2⊕1,S_5,S_8,S_9])
AB|AC|BD|2,a,CD	(3,4,{3},{},[S_1,S_1⊕1,S_2⊕1,S_8,S_9])
5,5,2a	(3,5,{1,2,3},{},[(1,0,{1},{},[S_1,S_8]),(2,4,{0,1,2,3},{},[S_1,S_12,S_1⊕1,S_7]),S_1,S_12⊕1])
3A|2,27a8A	(4,0,{1,2,3,4},{},[(1,3,{0,1},{},[S_1,S_2⊕1,S_7]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,3,{2},{0,2},[S_2,S_2⊕1]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),(3,4,{0,3},{},[S_1,S_1⊕1,S_5,S_7]),S_1,S_12⊕1,S_14,S_14⊕1,S_2,S_25])
3A|2,A,27a8	(4,0,{1,2,3,4},{},[(1,3,{0,1},{},[S_1,S_2⊕1,S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_5,S_8]),(3,3,{2},{0,2},[S_2,S_2⊕1]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_5,S_7,S_8]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_7,S_8]),S_1,S_14,S_14⊕1,S_25])
3A|2,A,4a	(4,0,{1,2,3,4},{},[(1,3,{0,1},{},[S_1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,3,{2},{0,2},[S_2,S_2⊕1]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_5,S_7,S_8]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_7,S_8]),S_1,S_18,S_18⊕1,S_25,S_8])
3A|A,24a	(4,0,{1,2,3,4},{},[(1,3,{0,1},{},[S_1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,3,{2},{0,2},[S_2,S_2⊕1]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_5,S_7,S_8]),S_1,S_18,S_18⊕1,S_25,S_8])
3A|2,4Aa	(4,0,{1,2,3,4},{},[(1,3,{0,1},{},[S_1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_18,S_18⊕1,S_2,S_25,S_8])
3A|24Aa	(4,0,{1,2,3,4},{},[(1,3,{0,1},{},[S_1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_1⊕1,S_5,S_7]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_18,S_25,S_5⊕1,S_8])
2,24,3a	(4,0,{1,2,3,4},{},[(1,4,{0,1,2,3},{},[S_1,S_14,S_4,S_7,S_9]),(1,4,{1,2},{},[S_1,S_12,S_4,S_9]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{2,3},{},[S_1⊕1,S_2⊕1,S_8,S_9]),(3,2,{1,3},{},[S_1,S_12,S_15,S_1⊕1,S_4,S_8]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1]),S_1,S_4⊕1,S_6,S_7])
3A|2,2,7A8a	(4,0,{1,2,3,4},{},[(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(3,2,{0,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_14⊕1,S_2,S_7,S_7⊕1])
3A|24aA	(4,0,{1,2,3,4},{},[(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_18,S_18⊕1,S_2,S_25,S_8])
2,2,2,4a	(4,0,{1,2,3},{},[(1,3,{0,1,2},{},[S_7]),(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),S_1,S_2,S_7])
AB|3,3A7a8B	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,1,{0},{0,2},[S_2⊕1,S_5]),(1,4,{0,1,3},{},[S_12,S_19,S_21,S_6,S_7,S_8]),(1,4,{1,3},{},[S_12,S_2⊕1,S_4,S_6,S_7,S_8]),(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_15,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,2,{0,1,3},{},[S_1,S_1⊕1,S_21,S_3⊕1,S_8]),(3,2,{1,3},{},[S_1,S_1⊕1,S_3⊕1,S_6,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,2,{3},{},[S_12,S_15,S_18,S_1⊕1,S_2⊕1,S_4,S_6,S_8]),S_1,S_4⊕1])
AB|33A7a8B	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,1,{0},{0,2},[S_2⊕1,S_5]),(1,4,{0,1},{},[S_19,S_21,S_7,S_8]),(2,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_15,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),S_1])
2,3737a88	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,2,{0,1,3},{},[S_12,S_18,S_19,S_21,S_23,S_6,S_8]),(1,2,{0,1,3},{},[S_12,S_18,S_21,S_2⊕1,S_6,S_8]),(1,2,{1,3},{},[S_12,S_15,S_18,S_21,S_2⊕1,S_4,S_5,S_6,S_8]),(1,2,{1,3},{},[S_12,S_19,S_21,S_2⊕1,S_4,S_6,S_8]),(2,4,{1,2,3},{},[S_12,S_1⊕1,S_2⊕1]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_7,S_8]),(3,1,{0},{0,2},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,1,{3},{},[S_12,S_14,S_15,S_1⊕1,S_23,S_2⊕1,S_4,S_8]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{0,1,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_5,S_6,S_8]),(3,2,{0,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_2⊕1,S_8]),(3,4,{0,1,3},{},[S_12,S_14,S_18,S_1⊕1,S_21,S_2⊕1,S_4,S_5,S_6,S_7,S_8]),(3,4,{0,1,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_6,S_7,S_8]),S_1,S_28,S_4⊕1])
2738738a	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,2,{0,1,3},{},[S_12,S_18,S_19,S_21,S_23,S_6,S_8]),(1,4,{0,1,3},{},[S_12,S_18,S_2⊕1,S_4,S_5,S_6,S_7,S_8]),(1,4,{0,1},{},[S_18,S_21,S_2⊕1,S_7,S_8]),(2,1,{0,2,3},{},[S_12,S_1⊕1,S_21,S_2⊕1]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_4,S_5,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,2,{0,1,3},{},[S_1,S_1⊕1,S_21,S_3⊕1,S_8]),(3,2,{0,1,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4,S_5,S_6,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{1,3},{},[S_1,S_1⊕1,S_3⊕1,S_6,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),S_2,S_4⊕1,S_5⊕1])
25738a	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,2,{0,1,3},{},[S_12,S_18,S_19,S_21,S_23,S_6,S_8]),(1,4,{0,1,3},{},[S_12,S_18,S_2⊕1,S_4,S_5,S_6,S_7,S_8]),(1,4,{0,1},{},[S_21,S_2⊕1,S_7,S_8]),(2,1,{0,2,3},{},[S_12,S_1⊕1,S_21,S_2⊕1]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,2,{0,1,3},{},[S_1,S_1⊕1,S_21,S_3⊕1,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{1,3},{},[S_1,S_1⊕1,S_3⊕1,S_6,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),S_2,S_4⊕1,S_5⊕1])
2,357a8	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,2,{0,1,3},{},[S_12,S_19,S_21,S_6,S_8]),(1,2,{0,1,3},{},[S_12,S_21,S_2⊕1,S_6,S_8]),(1,2,{1,3},{},[S_12,S_19,S_21,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_12,S_21,S_2⊕1,S_4,S_6,S_8]),(2,4,{1,2,3},{},[S_12,S_1⊕1,S_2⊕1]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{0,1,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_6,S_8]),(3,2,{0,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,4,{0,1,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_6,S_7,S_8]),S_1,S_4⊕1])
27385a	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,2,{0,1,3},{},[S_12,S_19,S_21,S_6,S_8]),(1,4,{0,1,3},{},[S_12,S_2⊕1,S_4,S_6,S_7,S_8]),(1,4,{0,1},{},[S_18,S_21,S_2⊕1,S_7,S_8]),(2,1,{0,2,3},{},[S_12,S_1⊕1,S_21,S_2⊕1]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_4,S_5,S_7]),(3,2,{0,1,3},{},[S_1,S_1⊕1,S_21,S_3⊕1,S_8]),(3,2,{0,1,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4,S_6,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{1,3},{},[S_1,S_1⊕1,S_3⊕1,S_6,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),S_2,S_4⊕1])
255a	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,2,{0,1,3},{},[S_12,S_19,S_21,S_6,S_8]),(1,4,{0,1,3},{},[S_12,S_2⊕1,S_4,S_6,S_7,S_8]),(1,4,{0,1},{},[S_21,S_2⊕1,S_7,S_8]),(2,1,{0,2,3},{},[S_12,S_1⊕1,S_21,S_2⊕1]),(3,2,{0,1,3},{},[S_1,S_1⊕1,S_21,S_3⊕1,S_8]),(3,2,{1,3},{},[S_1,S_1⊕1,S_3⊕1,S_6,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),S_2,S_4⊕1])
2,1a,33	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,2,{0,1},{},[S_1,S_14,S_19,S_6]),(1,2,{1,3},{},[S_12,S_14,S_2⊕1,S_4,S_6,S_8]),(2,1,{0,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0},{0},[S_2⊕1,S_3]),(2,4,{0,1,2,3},{},[S_1,S_12,S_1⊕1,S_6,S_7]),(3,2,{0,1,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_5,S_6,S_8]),S_1,S_12⊕1])
4,2a,33	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,2,{0,1},{},[S_1,S_14,S_19,S_6]),(2,4,{0,1,2,3},{},[S_1,S_12,S_1⊕1,S_6,S_7]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{1,3},{},[S_1,S_1⊕1,S_6,S_8]),(3,2,{1,3},{},[S_12,S_1⊕1,S_5,S_8]),(3,4,{0,3},{},[S_1,S_14,S_1⊕1,S_7,S_8]),S_1])
2a,23738	(4,0,{1,2,4},{},[(0,1,{0,3},{},[S_15,S_1⊕1,S_8]),(1,2,{1,3},{},[S_1,S_12,S_15,S_19,S_23,S_2⊕1,S_6,S_8]),(1,2,{1,3},{},[S_12,S_15,S_18,S_21,S_2⊕1,S_4,S_5,S_6,S_8]),(1,2,{1,3},{},[S_12,S_19,S_21,S_2⊕1,S_4,S_6,S_8]),(2,4,{1,2,3},{},[S_12,S_1⊕1,S_2⊕1]),(3,1,{3},{},[S_12,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_5,S_8]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_1⊕1,S_8]),S_1,S_8⊕1])
237a7388	(4,0,{1,2,4},{},[(1,1,{0,3},{},[S_21,S_23,S_2⊕1,S_3⊕1,S_4,S_8]),(1,1,{3},{},[S_12,S_2⊕1,S_4,S_9]),(1,2,{0,1,3},{},[S_12,S_13,S_14,S_18,S_23,S_2⊕1,S_4,S_5,S_6,S_8]),(1,4,{0,1,3},{},[S_12,S_18,S_2⊕1,S_4,S_5,S_6,S_7,S_8]),(1,4,{1,2,3},{},[S_12,S_2⊕1,S_4,S_5,S_6,S_9]),(2,1,{0},{0},[S_2⊕1,S_3]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_5,S_7,S_8]),(3,1,{0,2,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_4]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4]),(3,1,{0,3},{},[S_13,S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_4,S_8]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{0},{2},[S_1⊕1,S_2⊕1,S_5]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_8]),(3,2,{1,3},{},[S_1,S_1⊕1,S_3⊕1,S_6,S_8]),S_1,S_27,S_28,S_4⊕1])
